dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandAverageTemperaturePlusUncertainty,LandAverageTemperatureMinusUncertainty
1787-08-01,13.555,1.4369999999999998,14.991999999999999,12.118
1787-09-01,10.357,1.5630000000000002,11.92,8.793999999999999
1787-10-01,7.7719999999999985,3.312,11.083999999999998,4.459999999999999
1787-11-01,5.801,2.844,8.645,2.9570000000000003
1787-12-01,1.7959999999999998,2.6310000000000002,4.427,-0.8350000000000004
1788-01-01,0.7350000000000001,2.9930000000000003,3.7280000000000006,-2.258
1788-02-01,3.5810000000000004,4.039,7.62,-0.4579999999999993
1788-03-01,5.336,3.057,8.393,2.2790000000000004
1788-04-01,8.713999999999999,2.657,11.370999999999999,6.056999999999999
1788-05-01,10.427999999999999,1.3359999999999999,11.764,9.091999999999999
1788-06-01,13.808,1.262,15.07,12.546
1788-07-01,16.468,2.9160000000000004,19.384,13.552
1788-08-01,13.885,1.5319999999999998,15.417,12.353
1788-09-01,11.699000000000002,1.261,12.96,10.438000000000002
1788-10-01,9.349,2.1319999999999997,11.481,7.2170000000000005
1788-11-01,6.1110000000000015,1.682,7.793000000000001,4.429000000000002
1788-12-01,1.2519999999999998,5.827000000000001,7.079000000000001,-4.575000000000001
1789-01-01,3.706,4.039,7.744999999999999,-0.33299999999999974
1789-02-01,1.675,2.576,4.251,-0.901
1789-03-01,3.989,1.595,5.584,2.394
1789-04-01,7.693999999999999,1.507,9.200999999999999,6.186999999999999
1789-05-01,11.665999999999999,2.228,13.893999999999998,9.437999999999999
1789-06-01,13.507,1.042,14.549,12.465
1789-07-01,15.462,1.922,17.384,13.54
1789-08-01,13.84,1.298,15.138,12.542
1789-09-01,12.017999999999999,1.189,13.206999999999999,10.828999999999999
1789-10-01,7.39,1.8359999999999999,9.225999999999999,5.554
1789-11-01,5.964,1.5859999999999999,7.550000000000001,4.378
1789-12-01,3.0989999999999998,1.6059999999999999,4.705,1.4929999999999999
1790-01-01,2.444,1.94,4.384,0.504
1790-02-01,2.9730000000000003,2.5980000000000003,5.571000000000001,0.375
1790-03-01,4.582,1.9140000000000001,6.496,2.6679999999999997
1790-04-01,6.052999999999999,2.314,8.366999999999999,3.738999999999999
1790-05-01,10.357,1.057,11.414,9.299999999999999
1790-06-01,13.745999999999999,1.226,14.971999999999998,12.52
1790-07-01,13.812,1.6569999999999998,15.469,12.155
1790-08-01,13.925,1.2690000000000001,15.194,12.656
1790-09-01,11.232999999999999,1.524,12.756999999999998,9.709
1790-10-01,8.577,1.297,9.874,7.28
1790-11-01,5.331,1.565,6.896000000000001,3.7660000000000005
1790-12-01,2.755,2.8989999999999996,5.654,-0.14399999999999968
1791-01-01,1.493,5.035,6.5280000000000005,-3.542
1791-02-01,3.466,2.44,5.906000000000001,1.0260000000000002
1791-03-01,4.79,2.249,7.039,2.541
1791-04-01,9.127,1.617,10.744,7.510000000000001
1791-05-01,9.859,1.256,11.115,8.603
1791-06-01,13.231,1.314,14.545,11.917
1791-07-01,13.612,1.0590000000000002,14.671,12.553
1791-08-01,13.744000000000002,0.807,14.551000000000002,12.937000000000001
1791-09-01,11.677,1.248,12.924999999999999,10.429
1791-10-01,8.08,1.0190000000000001,9.099,7.061
1791-11-01,6.206,1.7930000000000001,7.9990000000000006,4.413
1791-12-01,3.526,1.568,5.093999999999999,1.9579999999999997
1792-01-01,0.3480000000000003,2.516,2.8640000000000003,-2.1679999999999997
1792-02-01,3.62,2.434,6.054,1.186
1792-03-01,4.4289999999999985,1.692,6.120999999999999,2.7369999999999983
1792-04-01,7.994,1.368,9.362,6.6259999999999994
1792-05-01,11.321,1.101,12.422,10.219999999999999
1792-06-01,13.581,1.406,14.987,12.174999999999999
1792-07-01,14.212,1.3619999999999999,15.574,12.85
1792-08-01,12.281,1.395,13.676,10.886000000000001
1792-09-01,12.491,1.072,13.562999999999999,11.419
1792-10-01,8.097000000000001,1.39,9.487000000000002,6.707000000000002
1792-11-01,5.306,2.145,7.4510000000000005,3.161
1792-12-01,3.388,2.524,5.912,0.8639999999999999
1793-01-01,0.5209999999999999,2.674,3.195,-2.153
1793-02-01,4.745,2.6239999999999997,7.369,2.1210000000000004
1793-03-01,5.042,2.145,7.186999999999999,2.897
1793-04-01,8.642999999999999,1.9040000000000001,10.546999999999999,6.738999999999999
1793-05-01,11.059,1.544,12.603,9.514999999999999
1793-06-01,13.145999999999999,1.91,15.056,11.235999999999999
1793-07-01,14.336,2.864,17.2,11.472000000000001
1793-08-01,13.16,1.746,14.906,11.414
1793-09-01,12.002,2.325,14.327000000000002,9.677
1793-10-01,8.392999999999999,1.661,10.053999999999998,6.731999999999999
1793-11-01,5.666,3.635,9.301,2.0310000000000006
1793-12-01,2.037,2.261,4.298,-0.2240000000000002
1794-01-01,3.71,3.8689999999999998,7.579,-0.1589999999999998
1794-02-01,3.605,5.138,8.743,-1.533
1794-03-01,5.6960000000000015,1.805,7.501000000000001,3.891000000000002
1794-04-01,9.367,1.219,10.586,8.148000000000001
1794-05-01,12.376,1.063,13.439,11.312999999999999
1794-06-01,11.994000000000002,1.159,13.153000000000002,10.835
1794-07-01,12.874,1.2830000000000001,14.157,11.591000000000001
1794-08-01,13.484000000000002,0.9890000000000001,14.473000000000003,12.495000000000001
1794-09-01,11.895999999999999,1.57,13.466,10.325999999999999
1794-10-01,9.107999999999999,1.29,10.398,7.817999999999999
1794-11-01,5.284,2.0869999999999997,7.3709999999999996,3.197
1794-12-01,2.918,2.276,5.194,0.6420000000000003
1795-01-01,2.7310000000000003,2.506,5.237,0.22500000000000053
1795-02-01,4.39,3.3360000000000003,7.726,1.0539999999999994
1795-03-01,5.709,1.959,7.667999999999999,3.7499999999999996
1795-04-01,8.918,1.88,10.797999999999998,7.037999999999999
1795-05-01,11.029000000000002,2.444,13.473000000000003,8.585
1795-06-01,13.293,0.987,14.28,12.306
1795-07-01,14.295,2.165,16.46,12.129999999999999
1795-08-01,13.14,1.135,14.275,12.005
1795-09-01,11.133,1.3969999999999998,12.53,9.735999999999999
1795-10-01,7.786,2.202,9.988,5.584
1795-11-01,5.207000000000002,2.269,7.476000000000002,2.9380000000000015
1795-12-01,2.573,2.24,4.813000000000001,0.33299999999999974
1796-01-01,2.8440000000000003,2.096,4.94,0.7480000000000002
1796-02-01,2.736,2.019,4.755000000000001,0.7170000000000001
1796-03-01,3.477,2.044,5.521,1.4329999999999998
1796-04-01,7.773,1.16,8.933,6.6129999999999995
1796-05-01,11.273,0.955,12.228,10.318
1796-06-01,14.216,2.923,17.139,11.293
1796-07-01,14.314,0.9640000000000001,15.278,13.35
1796-08-01,14.722,2.7769999999999997,17.499,11.945
1796-09-01,12.012,1.919,13.931000000000001,10.093
1796-10-01,8.924,1.2830000000000001,10.206999999999999,7.640999999999999
1796-11-01,5.702000000000001,1.456,7.158000000000001,4.246
1796-12-01,1.259,3.452,4.711,-2.193
1797-01-01,4.396,2.397,6.792999999999999,1.999
1797-02-01,4.957,2.5639999999999996,7.520999999999999,2.3930000000000002
1797-03-01,4.056,2.948,7.004,1.108
1797-04-01,6.6,3.3110000000000004,9.911,3.2889999999999993
1797-05-01,10.417,2.432,12.849,7.984999999999999
1797-06-01,13.852,1.014,14.866,12.838000000000001
1797-07-01,14.107,1.6130000000000002,15.719999999999999,12.494
1797-08-01,14.04,1.713,15.753,12.326999999999998
1797-09-01,12.459,1.7719999999999998,14.231,10.687
1797-10-01,9.191,1.3319999999999999,10.523,7.859000000000001
1797-11-01,4.777,1.7269999999999999,6.504,3.0500000000000003
1797-12-01,3.275,1.725,5.0,1.5499999999999998
1798-01-01,2.6790000000000003,1.9669999999999999,4.646,0.7120000000000004
1798-02-01,3.213,2.0340000000000003,5.247,1.1789999999999998
1798-03-01,7.007999999999999,2.537,9.544999999999998,4.470999999999999
1798-04-01,8.083,1.85,9.933,6.2330000000000005
1798-05-01,11.768999999999998,2.029,13.797999999999998,9.739999999999998
1798-06-01,13.245999999999999,0.7929999999999999,14.038999999999998,12.453
1798-07-01,14.951,1.281,16.232,13.67
1798-08-01,14.754,2.0469999999999997,16.801,12.707
1798-09-01,11.627,1.6869999999999998,13.314,9.940000000000001
1798-10-01,8.655,1.024,9.678999999999998,7.630999999999999
1798-11-01,6.0310000000000015,2.6289999999999996,8.66,3.402000000000002
1798-12-01,2.0269999999999997,2.9619999999999997,4.988999999999999,-0.935
1799-01-01,1.923,2.229,4.152,-0.30600000000000005
1799-02-01,2.0780000000000003,2.891,4.969,-0.8129999999999997
1799-03-01,3.986,1.5619999999999998,5.548,2.4240000000000004
1799-04-01,8.786,2.533,11.318999999999999,6.253
1799-05-01,11.353,1.545,12.898,9.808
1799-06-01,13.68,0.873,14.552999999999999,12.807
1799-07-01,14.869000000000002,1.308,16.177000000000003,13.561000000000002
1799-08-01,14.086,1.083,15.169,13.003
1799-09-01,12.311,1.3780000000000001,13.689,10.933
1799-10-01,9.606,1.369,10.975,8.237
1799-11-01,5.904,1.8940000000000001,7.798,4.01
1799-12-01,3.487,2.1959999999999997,5.683,1.2910000000000004
1800-01-01,2.815,1.844,4.659,0.9709999999999999
1800-02-01,3.634,2.6,6.234,1.0339999999999998
1800-03-01,4.452,2.613,7.0649999999999995,1.839
1800-04-01,9.125,2.168,11.293,6.957
1800-05-01,11.097,1.725,12.822,9.372
1800-06-01,13.606,1.169,14.775,12.437
1800-07-01,13.763,0.9329999999999999,14.696,12.83
1800-08-01,13.619000000000002,1.4169999999999998,15.036000000000001,12.202000000000002
1800-09-01,10.795,1.62,12.415,9.175
1800-10-01,9.469,1.643,11.112,7.826
1800-11-01,5.572,1.264,6.836,4.308
1800-12-01,3.864,1.6280000000000001,5.492,2.2359999999999998
1801-01-01,2.6870000000000003,1.922,4.609,0.7650000000000003
1801-02-01,3.149,2.045,5.194,1.104
1801-03-01,6.455,1.3359999999999999,7.791,5.119
1801-04-01,7.404,1.619,9.023,5.785
1801-05-01,12.123,1.541,13.664,10.581999999999999
1801-06-01,12.536,0.877,13.413,11.658999999999999
1801-07-01,14.675999999999998,1.56,16.235999999999997,13.115999999999998
1801-08-01,13.187,1.2229999999999999,14.41,11.963999999999999
1801-09-01,11.462,1.3840000000000001,12.846,10.078
1801-10-01,9.099,1.2670000000000001,10.366,7.832
1801-11-01,5.72,1.681,7.401,4.039
1801-12-01,4.577999999999999,2.525,7.103,2.0529999999999995
1802-01-01,3.74,1.905,5.6450000000000005,1.8350000000000002
1802-02-01,2.8280000000000003,2.053,4.881,0.7750000000000004
1802-03-01,5.2010000000000005,2.7060000000000004,7.907000000000001,2.495
1802-04-01,7.6229999999999976,1.464,9.086999999999998,6.158999999999997
1802-05-01,10.457,1.82,12.277000000000001,8.637
1802-06-01,14.470999999999998,1.253,15.723999999999998,13.217999999999998
1802-07-01,14.628,1.155,15.783,13.473
1802-08-01,14.039,1.5859999999999999,15.625,12.453
1802-09-01,11.787999999999998,2.141,13.928999999999998,9.646999999999998
1802-10-01,9.747,1.6119999999999999,11.359,8.135
1802-11-01,5.535,2.146,7.681,3.3890000000000002
1802-12-01,2.881,2.347,5.228,0.5339999999999998
1803-01-01,0.6019999999999999,2.026,2.6279999999999997,-1.424
1803-02-01,1.443,2.887,4.33,-1.444
1803-03-01,4.875,2.061,6.936,2.814
1803-04-01,9.291,1.9140000000000001,11.205,7.377000000000001
1803-05-01,11.795,0.898,12.693,10.897
1803-06-01,13.821,0.7659999999999999,14.587,13.055
1803-07-01,15.106,0.9440000000000001,16.05,14.161999999999999
1803-08-01,15.366,1.252,16.618,14.113999999999999
1803-09-01,12.33,1.2590000000000001,13.589,11.071
1803-10-01,9.119,1.479,10.597999999999999,7.64
1803-11-01,5.961,1.8430000000000002,7.804,4.118
1803-12-01,2.327,2.269,4.596,0.05799999999999983
1804-01-01,2.4450000000000003,2.6830000000000003,5.128,-0.238
1804-02-01,1.939,2.293,4.232,-0.3540000000000001
1804-03-01,4.425,2.186,6.611,2.239
1804-04-01,10.057,1.117,11.174,8.940000000000001
1804-05-01,12.107,1.274,13.381,10.832999999999998
1804-06-01,13.774,1.58,15.354,12.193999999999999
1804-07-01,15.774000000000001,1.318,17.092000000000002,14.456000000000001
1804-08-01,14.511,1.08,15.591,13.431
1804-09-01,12.468,2.6439999999999997,15.112,9.824
1804-10-01,9.282,1.2309999999999999,10.513,8.051
1804-11-01,7.1320000000000014,2.099,9.231000000000002,5.033000000000001
1804-12-01,2.224,2.597,4.821,-0.3729999999999998
1805-01-01,2.822,2.512,5.334,0.31000000000000005
1805-02-01,2.557,2.455,5.0120000000000005,0.10199999999999987
1805-03-01,5.76,1.4980000000000002,7.258,4.262
1805-04-01,8.123,1.291,9.414,6.831999999999999
1805-05-01,11.104,1.216,12.319999999999999,9.888
1805-06-01,14.027,1.368,15.395,12.658999999999999
1805-07-01,14.702,1.151,15.853,13.551
1805-08-01,15.27,1.021,16.291,14.248999999999999
1805-09-01,12.039,1.831,13.87,10.208
1805-10-01,7.635999999999999,1.6030000000000002,9.238999999999999,6.0329999999999995
1805-11-01,4.555,2.399,6.954,2.1559999999999997
1805-12-01,4.158,1.922,6.08,2.2360000000000007
1806-01-01,2.9170000000000003,2.167,5.084,0.7500000000000004
1806-02-01,2.937,2.079,5.016,0.8579999999999997
1806-03-01,4.691,1.557,6.247999999999999,3.134
1806-04-01,8.032,1.7719999999999998,9.804,6.26
1806-05-01,11.503,1.426,12.929,10.077
1806-06-01,12.418,0.8370000000000001,13.254999999999999,11.581
1806-07-01,13.923,1.505,15.428,12.418
1806-08-01,14.593,1.361,15.954,13.232
1806-09-01,12.549,1.7530000000000001,14.302,10.796
1806-10-01,8.426,1.113,9.539,7.313000000000001
1806-11-01,5.231,1.5419999999999998,6.773,3.689
1806-12-01,3.989,1.729,5.718,2.26
1807-01-01,1.0550000000000002,2.3930000000000002,3.4480000000000004,-1.338
1807-02-01,4.0939999999999985,2.677,6.770999999999999,1.4169999999999985
1807-03-01,4.788,2.253,7.041,2.535
1807-04-01,6.970999999999999,1.26,8.231,5.710999999999999
1807-05-01,9.331,0.93,10.261,8.401
1807-06-01,13.293,1.271,14.564,12.021999999999998
1807-07-01,14.138,1.605,15.743,12.533
1807-08-01,13.799,1.525,15.324,12.274
1807-09-01,12.614999999999998,1.18,13.794999999999998,11.434999999999999
1807-10-01,8.857000000000003,1.193,10.050000000000002,7.664000000000003
1807-11-01,6.015,1.588,7.603,4.427
1807-12-01,4.420999999999999,1.232,5.653,3.188999999999999
1808-01-01,1.131,4.1110000000000015,5.242000000000002,-2.9800000000000013
1808-02-01,2.142,2.175,4.317,-0.03299999999999992
1808-03-01,4.3610000000000015,3.02,7.381000000000002,1.3410000000000015
1808-04-01,7.4819999999999975,1.459,8.940999999999997,6.022999999999998
1808-05-01,9.357,2.068,11.424999999999999,7.289
1808-06-01,13.428999999999998,1.585,15.014,11.843999999999998
1808-07-01,14.491,1.676,16.166999999999998,12.815
1808-08-01,13.047,1.227,14.274000000000001,11.82
1808-09-01,12.710999999999999,1.6880000000000002,14.399,11.022999999999998
1808-10-01,7.971999999999999,1.48,9.451999999999998,6.491999999999999
1808-11-01,4.5120000000000005,1.7719999999999998,6.284000000000001,2.7400000000000007
1808-12-01,0.887,1.7009999999999998,2.588,-0.8139999999999998
1809-01-01,0.20800000000000016,2.59,2.798,-2.3819999999999997
1809-02-01,0.8559999999999999,2.818,3.674,-1.9620000000000002
1809-03-01,3.425,1.666,5.090999999999999,1.759
1809-04-01,7.8329999999999975,2.498,10.330999999999998,5.334999999999997
1809-05-01,9.243,1.304,10.547,7.939
1809-06-01,12.998,1.348,14.346,11.649999999999999
1809-07-01,12.656,1.4809999999999999,14.137,11.175
1809-08-01,12.905,1.6669999999999998,14.572,11.238
1809-09-01,10.967,1.633,12.600000000000001,9.334
1809-10-01,8.65,3.554,12.204,5.096
1809-11-01,3.0989999999999998,2.478,5.577,0.6209999999999996
1809-12-01,2.077,2.588,4.665,-0.5110000000000001
1810-01-01,0.8880000000000001,3.258,4.146,-2.37
1810-02-01,2.391,2.403,4.7940000000000005,-0.01200000000000001
1810-03-01,5.0139999999999985,4.457,9.470999999999998,0.5569999999999986
1810-04-01,6.5329999999999995,2.229,8.762,4.303999999999999
1810-05-01,9.068999999999999,1.9069999999999998,10.975999999999999,7.161999999999999
1810-06-01,11.934,2.281,14.215,9.652999999999999
1810-07-01,12.550999999999998,2.016,14.566999999999998,10.534999999999998
1810-08-01,12.041,1.212,13.253,10.829
1810-09-01,9.532,1.247,10.779,8.285
1810-10-01,6.6320000000000014,1.989,8.621000000000002,4.643000000000002
1810-11-01,3.827,2.64,6.4670000000000005,1.1869999999999998
1810-12-01,2.66,2.093,4.753,0.5670000000000002
1811-01-01,1.374,2.323,3.697,-0.9489999999999998
1811-02-01,0.4500000000000002,3.475,3.9250000000000003,-3.025
1811-03-01,3.701,1.808,5.509,1.893
1811-04-01,6.3020000000000005,1.422,7.724,4.880000000000001
1811-05-01,9.443,1.663,11.106,7.779999999999999
1811-06-01,12.137,1.706,13.843,10.431000000000001
1811-07-01,11.956,1.383,13.338999999999999,10.573
1811-08-01,13.326,2.289,15.615,11.037
1811-09-01,10.368,1.931,12.299,8.437000000000001
1811-10-01,6.58,2.863,9.443,3.717
1811-11-01,3.503,1.8019999999999998,5.305,1.7010000000000003
1811-12-01,3.174,2.484,5.6579999999999995,0.69
1812-01-01,0.977,4.545,5.522,-3.568
1812-02-01,0.13100000000000026,3.062,3.193,-2.9309999999999996
1812-03-01,2.044,1.805,3.849,0.2390000000000001
1812-04-01,6.9499999999999975,1.984,8.933999999999997,4.9659999999999975
1812-05-01,9.579999999999998,1.2790000000000001,10.858999999999998,8.300999999999998
1812-06-01,12.005,1.1740000000000002,13.179,10.831000000000001
1812-07-01,14.355,1.463,15.818000000000001,12.892
1812-08-01,15.018,1.746,16.764,13.272
1812-09-01,10.185,2.052,12.237,8.133000000000001
1812-10-01,7.593,1.7930000000000001,9.386,5.8
1812-11-01,4.369,2.585,6.954,1.7839999999999998
1812-12-01,1.348,2.1390000000000002,3.487,-0.7910000000000001
1813-01-01,-1.3849999999999998,2.191,0.806,-3.5759999999999996
1813-02-01,2.258,1.9580000000000002,4.216,0.2999999999999998
1813-03-01,1.596,1.6219999999999999,3.218,-0.0259999999999998
1813-04-01,8.181999999999999,1.486,9.668,6.695999999999999
1813-05-01,11.367,3.826,15.193000000000001,7.541
1813-06-01,13.242,1.138,14.38,12.104000000000001
1813-07-01,14.521,0.877,15.398000000000001,13.644
1813-08-01,13.097,0.995,14.091999999999999,12.102
1813-09-01,12.339,1.743,14.082,10.596
1813-10-01,8.666,1.565,10.231,7.101000000000001
1813-11-01,6.825,1.315,8.14,5.51
1813-12-01,2.171,1.79,3.961,0.3809999999999998
1814-01-01,1.5020000000000002,2.622,4.1240000000000006,-1.1199999999999997
1814-02-01,1.689,2.121,3.81,-0.43199999999999994
1814-03-01,2.6639999999999997,2.259,4.923,0.4049999999999998
1814-04-01,7.193,1.5,8.693,5.693
1814-05-01,9.417,2.3209999999999997,11.738,7.096
1814-06-01,12.818,0.9890000000000001,13.807,11.828999999999999
1814-07-01,12.532,1.8519999999999999,14.384,10.68
1814-08-01,12.668,1.453,14.120999999999999,11.215
1814-09-01,10.675999999999998,1.3319999999999999,12.008,9.343999999999998
1814-10-01,7.374,1.847,9.221,5.526999999999999
1814-11-01,6.739,3.428,10.167,3.311
1814-12-01,5.8290000000000015,4.298,10.127000000000002,1.5310000000000015
1815-01-01,2.051,2.033,4.084,0.018000000000000238
1815-02-01,2.273,2.386,4.659000000000001,-0.11299999999999999
1815-03-01,3.6630000000000003,2.3280000000000003,5.9910000000000005,1.335
1815-04-01,6.587999999999999,2.3409999999999997,8.928999999999998,4.247
1815-05-01,9.845,1.8119999999999998,11.657,8.033000000000001
1815-06-01,11.162,1.242,12.404,9.920000000000002
1815-07-01,14.394,2.371,16.765,12.023
1815-08-01,13.209,1.348,14.557,11.860999999999999
1815-09-01,11.151,1.5030000000000001,12.654,9.648
1815-10-01,7.1370000000000005,2.295,9.432,4.8420000000000005
1815-11-01,4.178,1.732,5.91,2.4459999999999997
1815-12-01,1.2209999999999996,2.207,3.4279999999999995,-0.9860000000000002
1816-01-01,2.737,2.7239999999999998,5.461,0.013000000000000345
1816-02-01,0.6759999999999997,2.947,3.6229999999999998,-2.2710000000000004
1816-03-01,3.905,1.9280000000000002,5.833,1.9769999999999996
1816-04-01,7.606,2.129,9.735,5.477
1816-05-01,10.594,1.804,12.398,8.79
1816-06-01,11.79,1.087,12.876999999999999,10.703
1816-07-01,12.267,1.538,13.805,10.729
1816-08-01,12.57,1.2570000000000001,13.827,11.313
1816-09-01,10.39,0.7070000000000001,11.097000000000001,9.683
1816-10-01,5.699,3.583,9.282,2.1159999999999997
1816-11-01,4.058,3.81,7.868,0.24799999999999978
1816-12-01,0.9580000000000002,2.801,3.7590000000000003,-1.843
1817-01-01,1.54,2.451,3.991,-0.911
1817-02-01,3.649,2.5469999999999997,6.196,1.1020000000000003
1817-03-01,4.569,2.153,6.7219999999999995,2.416
1817-04-01,7.8889999999999985,1.8359999999999999,9.724999999999998,6.052999999999999
1817-05-01,9.476,1.3940000000000001,10.870000000000001,8.082
1817-06-01,11.287,1.25,12.537,10.037
1817-07-01,12.072,1.057,13.129,11.014999999999999
1817-08-01,13.403,1.307,14.71,12.096
1817-09-01,8.812000000000003,1.178,9.990000000000002,7.634000000000003
1817-10-01,6.202999999999999,1.963,8.166,4.239999999999999
1817-11-01,4.638,1.6909999999999998,6.329,2.947
1817-12-01,0.16999999999999993,1.673,1.843,-1.5030000000000001
1818-01-01,1.2040000000000002,1.775,2.979,-0.5709999999999997
1818-02-01,0.7549999999999999,1.912,2.667,-1.157
1818-03-01,5.565,2.177,7.742000000000001,3.3880000000000003
1818-04-01,9.901,2.662,12.562999999999999,7.239
1818-05-01,11.247,1.4569999999999999,12.704,9.79
1818-06-01,13.825,2.26,16.085,11.565
1818-07-01,13.51,1.9,15.41,11.61
1818-08-01,13.166,0.996,14.162,12.17
1818-09-01,10.578,1.063,11.641,9.514999999999999
1818-10-01,6.654,1.704,8.358,4.95
1818-11-01,5.035,2.807,7.8420000000000005,2.228
1818-12-01,2.5069999999999997,1.236,3.7429999999999994,1.2709999999999997
1819-01-01,1.0140000000000002,1.984,2.998,-0.9699999999999998
1819-02-01,2.286,1.995,4.281000000000001,0.2909999999999999
1819-03-01,2.931,2.93,5.861000000000001,0.0009999999999998899
1819-04-01,7.029,1.344,8.373,5.685
1819-05-01,9.851,1.112,10.963000000000001,8.739
1819-06-01,12.526,1.5390000000000001,14.065,10.987
1819-07-01,13.038,1.17,14.208,11.868
1819-08-01,12.557,1.124,13.681000000000001,11.433
1819-09-01,10.893999999999998,1.052,11.945999999999998,9.841999999999999
1819-10-01,9.312,1.2229999999999999,10.535,8.088999999999999
1819-11-01,5.15,1.6269999999999998,6.777,3.5230000000000006
1819-12-01,1.8419999999999999,1.883,3.7249999999999996,-0.04100000000000015
1820-01-01,1.236,3.9,5.136,-2.6639999999999997
1820-02-01,2.145,2.004,4.149,0.14100000000000001
1820-03-01,4.618,1.945,6.563000000000001,2.673
1820-04-01,8.7,1.168,9.867999999999999,7.531999999999999
1820-05-01,11.62,1.256,12.876,10.363999999999999
1820-06-01,13.323,0.912,14.235000000000001,12.411
1820-07-01,13.311,1.375,14.686,11.936
1820-08-01,11.978,1.317,13.295,10.661
1820-09-01,11.16,1.176,12.336,9.984
1820-10-01,7.587999999999999,1.605,9.193,5.982999999999999
1820-11-01,4.4430000000000005,1.074,5.517,3.3690000000000007
1820-12-01,1.273,1.693,2.966,-0.42000000000000015
1821-01-01,2.999,1.5490000000000002,4.548,1.45
1821-02-01,3.758,2.0180000000000002,5.776,1.7399999999999998
1821-03-01,5.4620000000000015,1.275,6.737000000000002,4.187000000000001
1821-04-01,7.738999999999999,0.858,8.597,6.880999999999999
1821-05-01,11.3,1.392,12.692,9.908000000000001
1821-06-01,12.607999999999999,1.4240000000000002,14.031999999999998,11.184
1821-07-01,13.039,1.2890000000000001,14.328,11.75
1821-08-01,13.145,1.482,14.626999999999999,11.663
1821-09-01,10.177999999999999,1.219,11.396999999999998,8.959
1821-10-01,8.535,0.924,9.459,7.611
1821-11-01,5.601,1.8019999999999998,7.403,3.7990000000000004
1821-12-01,2.717,1.278,3.995,1.439
1822-01-01,2.759,2.416,5.175,0.34299999999999997
1822-02-01,4.465,1.83,6.295,2.635
1822-03-01,7.787000000000001,2.016,9.803,5.771000000000001
1822-04-01,8.277999999999999,1.295,9.572999999999999,6.982999999999999
1822-05-01,10.485999999999999,1.159,11.645,9.326999999999998
1822-06-01,13.067,0.899,13.966000000000001,12.168
1822-07-01,14.212,1.068,15.28,13.144
1822-08-01,13.215,0.8959999999999999,14.111,12.318999999999999
1822-09-01,10.695,0.8690000000000001,11.564,9.826
1822-10-01,7.773999999999999,1.163,8.937,6.610999999999999
1822-11-01,4.501,1.345,5.846,3.1560000000000006
1822-12-01,1.0210000000000004,1.547,2.5680000000000005,-0.5259999999999996
1823-01-01,1.758,1.796,3.5540000000000003,-0.038000000000000034
1823-02-01,1.966,1.93,3.896,0.03600000000000003
1823-03-01,5.0680000000000005,1.192,6.260000000000001,3.8760000000000003
1823-04-01,7.664999999999999,1.6769999999999998,9.341999999999999,5.9879999999999995
1823-05-01,10.562999999999999,0.922,11.485,9.640999999999998
1823-06-01,13.958,1.125,15.083,12.833
1823-07-01,14.197000000000001,1.026,15.223,13.171000000000001
1823-08-01,13.13,0.6940000000000001,13.824000000000002,12.436
1823-09-01,10.198,1.083,11.281,9.115
1823-10-01,7.641999999999999,1.24,8.881999999999998,6.401999999999998
1823-11-01,4.508,2.079,6.587,2.429
1823-12-01,1.9709999999999999,1.5830000000000002,3.5540000000000003,0.3879999999999997
1824-01-01,2.6510000000000002,1.432,4.083,1.2190000000000003
1824-02-01,2.679,1.784,4.463,0.8949999999999998
1824-03-01,5.357,1.355,6.712,4.002000000000001
1824-04-01,8.375,1.288,9.663,7.087
1824-05-01,11.132,1.136,12.267999999999999,9.996
1824-06-01,13.427,1.953,15.379999999999999,11.474
1824-07-01,14.83,2.158,16.988,12.672
1824-08-01,13.437,0.924,14.360999999999999,12.513
1824-09-01,11.527999999999999,1.557,13.084999999999999,9.970999999999998
1824-10-01,8.197000000000001,0.774,8.971,7.423000000000001
1824-11-01,5.877000000000002,1.199,7.076000000000001,4.678000000000002
1824-12-01,5.0760000000000005,1.814,6.890000000000001,3.2620000000000005
1825-01-01,3.213,1.913,5.126,1.3
1825-02-01,3.092,1.479,4.571,1.613
1825-03-01,5.365,1.646,7.011,3.7190000000000003
1825-04-01,8.988,1.964,10.952,7.023999999999999
1825-05-01,10.751,1.325,12.075999999999999,9.426
1825-06-01,13.765,1.0490000000000002,14.814,12.716000000000001
1825-07-01,14.007,1.163,15.17,12.844
1825-08-01,13.269,1.335,14.604,11.934000000000001
1825-09-01,11.148,0.978,12.126,10.17
1825-10-01,7.978999999999999,1.261,9.239999999999998,6.717999999999999
1825-11-01,6.058,2.412,8.469999999999999,3.646
1825-12-01,3.037,1.569,4.606,1.468
1826-01-01,1.893,1.68,3.573,0.21300000000000008
1826-02-01,1.5330000000000001,1.619,3.152,-0.08599999999999985
1826-03-01,4.888,1.669,6.557,3.219
1826-04-01,8.402999999999999,2.204,10.607,6.198999999999998
1826-05-01,11.803999999999998,0.826,12.629999999999999,10.977999999999998
1826-06-01,13.02,1.5390000000000001,14.559,11.481
1826-07-01,14.482,1.1340000000000001,15.616,13.347999999999999
1826-08-01,13.109000000000002,1.511,14.620000000000001,11.598000000000003
1826-09-01,11.177999999999999,1.7790000000000001,12.956999999999999,9.399
1826-10-01,8.459,1.7890000000000001,10.248,6.67
